FID ACQ ACQ_RDG ACQ_TIME                   TIME                       TS                   EAST     NORTH     HEIGHT GPS_TIME                   GPS_EAST GPS_NORTH GPS_HEIGHT TX_EAST  TX_NORTH  TX_HEIGHT RX_EAST  RX_NORTH  RX_HEIGHT ADC C DC_OFFSET               PRIMARY              NOISE                  POWERAMPL              POWERPHASE             NCH CH01                CH02                 CH03                 CH04                 CH05                 CH06                 CH07                  CH08                 CH09                  CH10                  CH11                   CH12                  CH13                    CH14                   CH15                    CH16                    CH17                    CH18                   CH19                    CH20                    CH21                    CH22                    CH23                    
LINE:330118E
45  1   44      20240213T035834.524575397Z 20240213T035919.000000000Z 1707796759.000000000 330107.4 6052696.2 21.0   20240213T035920.000000000Z 330105.6 6052690.9 21.5       330105.7 6052691.5 20.7      330109.0 6052700.9 21.4      1.3 Z 0.0012444906331131695   -14451.182798240357  9.007884642496893e-06  1.4969292227393426e-06 -0.7089921352009646    23  328.25690238297233  474.73701495748264   459.03700786598273   362.33884763692322   285.38188282988307   202.32555493674067   138.57741437071647    100.08732256459035   73.229535767597852    51.265389115199696    36.709657153791433     24.145575821263183    15.434713511472184      9.790143763985748      5.7715176964576198      3.3451597857280464      1.9739253691108445      1.033376361680288      0.54003622610851343     0.3121708524621899      0.16463029056535106     0.07618988282200527     0.042951650869013654    
46  1   45      20240213T035834.524575397Z 20240213T035920.000000000Z 1707796760.000000000 330107.1 6052695.1 21.0   20240213T035921.000000000Z 330105.2 6052689.9 21.6       330105.4 6052690.4 20.7      330108.8 6052699.8 21.3      1.1 X 0.0012865275603737097   -2867.0244409654438  3.4203542499609082e-05 9.9581108448955251e-06 1.6113874692112182     23  1274.7605629463349  1215.9351761718042   850.34259075332193   551.31120222967456   395.95879546673245   253.07317318895403   151.74623208839768    100.94233039198434   68.211059648240919    43.057715145594806    26.040080290173211     16.952191966380237    10.171936973418413      5.1099656804245353     3.1269587248805588      1.6793905103037572      0.80283802683619976     0.59096300712766126    0.26273222658681838     0.06515691739421843     0.027710066637041689    0.052931032297138601    -0.0089649033475628827  
46  1   45      20240213T035834.524575397Z 20240213T035920.000000000Z 1707796760.000000000 330107.1 6052695.1 21.0   20240213T035921.000000000Z 330105.2 6052689.9 21.6       330105.4 6052690.4 20.7      330108.8 6052699.8 21.3      1.2 Y -0.00079138880726378844 7.4443385213332611   1.7873906737954614e-05 3.6664822553668704e-06 -2.4810195526877212    23  240.9757656907571   199.18639407081838   122.24689489545315   77.949819239900037   56.378438294025614   35.799204691679293   20.873675793218773    14.177377317489048   9.8211346418635692    5.7626016918620282    3.3993283886111803     2.3919263474579271    1.2597847438184513      0.36556695598551942    0.22113819007168611     0.18913656332868481     0.1728311458490005      0.086932518000227513   -0.062101664015982064   0.027556567186277987    -0.0087675202278435366  0.0037078847767490824   -0.0094885326331834788  
46  1   45      20240213T035834.524575397Z 20240213T035920.000000000Z 1707796760.000000000 330107.1 6052695.1 21.0   20240213T035921.000000000Z 330105.2 6052689.9 21.6       330105.4 6052690.4 20.7      330108.8 6052699.8 21.3      1.3 Z 0.0018247263631216819   -14090.438348314821  1.0606211304235185e-05 5.2860775886788763e-06 1.6612017962051009     23  347.70408282691164  493.78326241001804   471.80974703282465   369.37645800086261   289.1655683350084    205.17259606950174   140.76007920745741    101.24655629099975   73.884487995867488    52.138180861620832    37.562778582106738     24.390164691192254    15.36398994795889       9.8600970753822601     5.8282191734987432      3.3617868797988355      1.9494577138269187      1.044235956830599      0.56616424823352463     0.32460189165845343     0.16797776395863859     0.073223143826371143    0.04473762372437743     
47  1   46      20240213T035834.524575397Z 20240213T035921.000000000Z 1707796761.000000000 330106.7 6052694.0 21.0   20240213T035922.000000000Z 330104.8 6052688.8 21.5       330105.0 6052689.3 20.7      330108.5 6052698.7 21.3      1.1 X 0.0011627093377878765   -1982.9402317772933  3.2109289590287989e-05 1.0565806530747383e-05 1.4674087663549937     23  1269.8546649978609  1211.3663823473689   845.14682342738547   546.60887004750998   391.7420948439331    249.00114143876687   151.13074555465565    99.784538509056674   67.936496812784767    41.737400964278862    25.602152643373472     16.261471077165201    9.6582991084575465      5.3950142843062219     3.0153056251239705      1.4368990310570824      1.0751538728018357      0.37027897456498515    0.24762712863284936     0.11595336424713365     0.075261566922837989    0.01037701090126642     -0.021375589433645592   
47  1   46      20240213T035834.524575397Z 20240213T035921.000000000Z 1707796761.000000000 330106.7 6052694.0 21.0   20240213T035922.000000000Z 330104.8 6052688.8 21.5       330105.0 6052689.3 20.7      330108.5 6052698.7 21.3      1.2 Y -0.00088998611895563186 285.83576798783605   1.6548491015227689e-05 4.4437150874239388e-06 1.7605364465074111     23  65.030246737138427  52.844819041563525   22.620034334912862   11.91263801987397    9.6043138744166292   5.5806682677752564   1.4006745167527579    2.6083857849910341   1.6609959473803897    0.4735310848887152    -0.34061414565933246   0.30308392397863732   0.046950778625400438    -0.2742712932326386    -0.074246218779008333   -0.051312289656197788   0.079934787069130445    -0.0023601680959122458 -0.01882646795912345    0.037405951881873671    -0.0065379834703008198  -0.013973468207381982   -0.011644314417154409   
47  1   46      20240213T035834.524575397Z 20240213T035921.000000000Z 1707796761.000000000 330106.7 6052694.0 21.0   20240213T035922.000000000Z 330104.8 6052688.8 21.5       330105.0 6052689.3 20.7      330108.5 6052698.7 21.3      1.3 Z 0.0017203014025253367   -13812.47673395701   9.2922796570303197e-06 8.2077693345237395e-06 1.4869041947240929     23  332.85223801262134  477.85152932843909   461.80497719566449   364.34891954471135   286.59057803587331   204.27256013391107   140.20576669913274    100.9990584895513    73.814493400199183    52.253018645551407    37.496420301572826     24.559930712529749    15.428646149659251      9.8379887819981882     5.839958619508459       3.4193053864132077      1.8809757149758171      1.1053968377485437     0.56832636254772795     0.29619353289762324     0.15343880918299441     0.09010323412853137     0.045406897026809535    
48  1   47      20240213T035834.524575397Z 20240213T035922.000000000Z 1707796762.000000000 330106.4 6052693.0 21.0   20240213T035923.000000000Z 330104.4 6052687.8 21.5       330104.6 6052688.3 20.7      330108.1 6052697.6 21.3      1.1 X 0.001292841837768026    -1780.6347708602182  3.2244777935616375e-05 1.1541791753737603e-05 1.4419608047999428     23  1254.0000312274326  1202.1103742122639   838.83691448755519   538.48249026480482   380.49214137765034   241.81903472945834   148.67173058707459    96.885126330693524   65.982127888810666    42.22843906495158     26.056449787662576     16.074831730565105    8.8841528117415329      5.3159857607608263     3.0263681834421932      1.5723827049090202      1.0062871385900192      0.37079178724501133    0.23554274200148392     0.1436131959615668      0.056663517581246492    0.012787346167113056    -0.020582185522137881   
48  1   47      20240213T035834.524575397Z 20240213T035922.000000000Z 1707796762.000000000 330106.4 6052693.0 21.0   20240213T035923.000000000Z 330104.4 6052687.8 21.5       330104.6 6052688.3 20.7      330108.1 6052697.6 21.3      1.2 Y -0.0010294685784611771  657.81760628002758   1.6484760874740549e-05 2.1857580336154387e-05 1.4805630206704332     23  -162.95750186978552 -135.69983000513901  -104.60818414167605  -72.350217089891274  -51.809549833586274  -34.160080229359558  -22.964047927441385   -14.501630784467649  -8.8369423680894545   -6.2158143052024819   -4.6430106340526951    -2.0633660845754247   -1.3791508485354187     -1.2071627857512044    -0.38424475344882442    -0.30083850027021453    -0.033012763430316977   -0.097476462511886852  -0.06272504489496461    -0.0047463035537578099  -0.020708097261814645   -0.01634497770004471    0.0044031504594250247   
48  1   47      20240213T035834.524575397Z 20240213T035922.000000000Z 1707796762.000000000 330106.4 6052693.0 21.0   20240213T035923.000000000Z 330104.4 6052687.8 21.5       330104.6 6052688.3 20.7      330108.1 6052697.6 21.3      1.3 Z 0.0016783842028907882   -13454.032465844251  9.5876550588025416e-06 9.3647658175620297e-06 1.4649070075530506     23  317.26840453748912  458.77373398362647   447.28144657697368   355.16513462767585   280.47547190095185   200.53093674089811   137.90736064856105    99.882671676816699   73.218318004640722    51.500974663617448    37.072357507116017     24.205462989858354    15.516866046380029      9.7558829699346248     5.8182784350719183      3.3730160161101206      1.9053546706974784      1.0963182848992423     0.57795012453747752     0.29811816274216552     0.15080671136856277     0.085190421332519833    0.05303790289002349     
49  1   48      20240213T035834.524575397Z 20240213T035923.000000000Z 1707796763.000000000 330106.0 6052691.9 20.9   20240213T035924.000000000Z 330104.1 6052686.8 21.3       330104.3 6052687.3 20.6      330107.8 6052696.6 21.2      1.1 X 0.00087895418453282006  -1215.2723485146896  2.8579241811042281e-05 6.5741595443726719e-06 -1.6215154692601688    23  1240.1017637385128  1195.6215890346207   836.71574950819297   535.68303128063155   377.04842523871474   241.05996038591496   147.05924708578723    95.499492707117923   65.211001960356427    42.608290634852835    27.384467675750496     16.168929854665432    8.9266992822844333      5.3167024205915894     3.236897668870971       1.5059395421880548      0.85936456300771213     0.5003699428848406     0.22150039653531559     0.081493007952925217    0.026760997007759833    0.035819052487294459    0.008721166480157496    
49  1   48      20240213T035834.524575397Z 20240213T035923.000000000Z 1707796763.000000000 330106.0 6052691.9 20.9   20240213T035924.000000000Z 330104.1 6052686.8 21.3       330104.3 6052687.3 20.6      330107.8 6052696.6 21.2      1.2 Y -0.00047746914361105036 495.59707092284975   1.6837928026063411e-05 1.0257885352980665e-06 0.1875327072865558     23  -320.33192281917968 -282.20392742469238  -202.87179775392599  -134.3557815382097   -95.49547940185596   -62.080234552556099  -39.002384509883008   -25.177480657919176  -16.506077373841727   -10.79016785549414    -7.1718754609347322    -4.0096149994632295   -2.4888256515291465     -1.5520092800328844    -0.7591495443133236     -0.44296887320437417    -0.21475943746064224    -0.17382235866738707   -0.090262348611354973   -0.055691069192117047   -0.055133882696905362   -0.022574971416135303   -0.028115518800694145   
49  1   48      20240213T035834.524575397Z 20240213T035923.000000000Z 1707796763.000000000 330106.0 6052691.9 20.9   20240213T035924.000000000Z 330104.1 6052686.8 21.3       330104.3 6052687.3 20.6      330107.8 6052696.6 21.2      1.3 Z 0.0015127438759011749   -13144.911997941994  9.2990546693929261e-06 4.4855035167360802e-06 -1.6029072520215959    23  275.967374550442    415.98153053796227   414.50056611043266   332.92172834075302   264.56252329050568   190.58698662511068   132.61553591969971    96.653001082377756   71.064648448157811    49.885003782789873    35.927412358539911     23.704665643153525    15.191342413774526      9.5528084701820966     5.7076206884415166      3.3838108434403922      1.9189679430092659      1.0193595916636033     0.57212492235837009     0.31113827370765385     0.15483896047213039     0.085185998636688187    0.039625634578339251    
50  1   49      20240213T035834.524575397Z 20240213T035924.000000000Z 1707796764.000000000 330105.7 6052690.8 20.8   20240213T035925.000000000Z 330103.7 6052685.6 21.2       330103.8 6052686.1 20.5      330107.5 6052695.4 21.2      1.1 X 0.00032451154059075606  -1045.7809203902375  2.6510375853458371e-05 3.6337323175694242e-05 -1.6011067424086436    23  1260.8383694953729  1220.3145842956105   857.38539219754091   550.31357642529053   386.36337102997538   246.93591194324958   153.02596724228718    101.05989459544503   67.528005393737132    44.835418542527641    28.925707390650778     18.728381214031895    8.9087737859345104      5.4139955729376643     3.7837786304269336      1.5316376822566573      0.89088838700499384     0.52989926084809225    0.2813105781774386      0.097175993654647075    0.032242267695903513    0.071196235622012424    0.030311578779368471    
50  1   49      20240213T035834.524575397Z 20240213T035924.000000000Z 1707796764.000000000 330105.7 6052690.8 20.8   20240213T035925.000000000Z 330103.7 6052685.6 21.2       330103.8 6052686.1 20.5      330107.5 6052695.4 21.2      1.2 Y 0.00030822502802301877  -103.26620711563707  2.0331519287015412e-05 5.6228965767860121e-06 -1.5629003661767726    23  -294.94611752481785 -278.7748499827095   -201.63552035078141  -132.10012099820608  -90.97551217524645   -57.988924006163316  -38.726740169358841   -24.528092831731819  -14.645848390152723   -10.324668317421871   -7.0163991293199093    -4.1475357232253485   -2.0586152394229122     -1.4790346941622776    -0.86113176949101422    -0.41170655729781713    -0.040968541153293341   -0.12379161081370818   -0.077258582656937261   -0.034833565346942534   -0.039039100480947601   -0.038805667427330021   -0.035132387387062473   
50  1   49      20240213T035834.524575397Z 20240213T035924.000000000Z 1707796764.000000000 330105.7 6052690.8 20.8   20240213T035925.000000000Z 330103.7 6052685.6 21.2       330103.8 6052686.1 20.5      330107.5 6052695.4 21.2      1.3 Z 0.0013071412734062717   -12842.674463432139  9.8767212815634322e-06 2.5098736989370525e-05 -1.5874969086501065    23  210.57730144643259  352.71890096108905   363.92167986459663   296.40439422788205   238.92345387958719   174.64928142375479   122.67333612512932    89.74384320577559    66.587217394862691    47.20884438865216     34.158545752235128     22.312673429864752    14.651808341605822      9.3017845918936235     5.4395085992403125      3.3116425144378518      1.9255108629306896      1.0348874338930709     0.55285304683687386     0.3055495306642646      0.16959076652470981     0.089380052394146439    0.036123782213985912    
51  1   50      20240213T035834.524575397Z 20240213T035925.000000000Z 1707796765.000000000 330105.2 6052689.7 20.8   20240213T035926.000000000Z 330103.3 6052684.5 21.2       330103.5 6052685.0 20.4      330107.0 6052694.4 21.2      1.1 X 0.001134892498076671    -1213.6756558170441  3.3762890314719538e-05 1.9026188016700808e-05 1.5963131815855494     23  1294.7806688697979  1253.1765042549605   884.59320356413753   572.63128245971291   404.91092840402177   259.08340737769367   160.98981818833946    107.20892413176908   71.554380296837692    46.149361963182315    29.754264530843315     19.981220678395644    9.8463854314138608      5.7199243163199887     3.751908816533986       1.8479257612174889      0.90620572019409917     0.55184723895624177    0.26865964905329315     0.10836274183769898     0.074015144543289779    0.064490621236608078    0.051246468173095049    
51  1   50      20240213T035834.524575397Z 20240213T035925.000000000Z 1707796765.000000000 330105.2 6052689.7 20.8   20240213T035926.000000000Z 330103.3 6052684.5 21.2       330103.5 6052685.0 20.4      330107.0 6052694.4 21.2      1.2 Y 0.00018871066311278574  88.76654030916275    2.1220327311371918e-05 1.7342887664520324e-06 -1.5906393922318445    23  -167.65864162879578 -157.4947812127233   -121.08013562607155  -82.123502011420442  -56.717928308477873  -36.608496345128849  -26.193911447691345   -16.593745366181988  -9.2207900560078446   -7.1931606175701086   -5.0581401096872085    -2.5829054902453583   -1.6964600844316853     -1.368904287374844     -0.62290186090256117    -0.29833534633041003    -0.036327730555903805   -0.084285717068510041  -0.02233258417912666    -0.029047466222439124   -0.010085866952301034   -0.0098134826880040722  -0.0051970092843433638  
51  1   50      20240213T035834.524575397Z 20240213T035925.000000000Z 1707796765.000000000 330105.2 6052689.7 20.8   20240213T035926.000000000Z 330103.3 6052684.5 21.2       330103.5 6052685.0 20.4      330107.0 6052694.4 21.2      1.3 Z 0.0018087254020121865   -12986.025575739057  1.1495994041659125e-05 1.2602726133797118e-05 1.5990030444372814     23  182.42217993267312  321.4736671344258    336.16754696917212   274.84957499891073   222.29176084730545   163.80114281646198   115.75054779565731    85.016700891506915   63.458323222461715    45.550841809009832    33.020215798366586     21.525708296076392    14.164431282588723      9.0205989895464462     5.3292426715665719      3.1586389719287693      1.9150137914446428      1.0558367938990418     0.55713981111633959     0.31120467274928243     0.15421525223996427     0.07782561649417051     0.043169269411308712    
52  1   51      20240213T035834.524575397Z 20240213T035926.000000000Z 1707796766.000000000 330104.8 6052688.5 20.8   20240213T035927.000000000Z 330103.0 6052683.3 21.1       330103.1 6052683.8 20.3      330106.4 6052693.3 21.3      1.1 X 0.0014015864117809954   -719.787826791003    3.1600159784175876e-05 1.6962701768589509e-05 1.5366869764910007     23  1280.4916408263521  1236.6554270014287   875.24526121649205   569.1948275662005    403.66226580239089   257.56271592866074   158.06736832201361    103.48479070610698   69.873621900341931    45.11054569103262     29.208464243231809     17.522098604468265    10.365858719186122      5.7456876702734698     3.2635693869662217      1.790335621163567       0.92266441063065008     0.58196941539932645    0.24488258031652163     0.12942894872655736     0.081716278146018964    0.023073872499443867    0.036123410395732823    
52  1   51      20240213T035834.524575397Z 20240213T035926.000000000Z 1707796766.000000000 330104.8 6052688.5 20.8   20240213T035927.000000000Z 330103.0 6052683.3 21.1       330103.1 6052683.8 20.3      330106.4 6052693.3 21.3      1.2 Y 0.00031768887773048963  384.650678119867     1.593948866323893e-05  7.5449487419559623e-06 -1.5461727873592335    23  -93.990249022560064 -83.754185774155701  -69.175571875543383  -47.835992011851594  -34.425971733798512  -23.371613859805482  -16.117200640324761   -10.593354950908134  -6.8478330653752959   -4.5759467521604584   -3.2326792366089521    -1.6533862255918799   -1.3874166717942567     -1.1051606722698863    -0.30281992804962982    -0.24198311148908069    -0.10287564626797553    0.0049386661926056983  -0.0090404114384279623  -0.049375733783761172   -0.0036059855083033568  0.014568300168004989    0.0053741970442204561   
52  1   51      20240213T035834.524575397Z 20240213T035926.000000000Z 1707796766.000000000 330104.8 6052688.5 20.8   20240213T035927.000000000Z 330103.0 6052683.3 21.1       330103.1 6052683.8 20.3      330106.4 6052693.3 21.3      1.3 Z 0.0019818232296262058   -13245.315592126706  1.0120198879962232e-05 1.1529234396001643e-05 1.5540749944279646     23  264.34342037042421  390.58009484113558   379.27536523151372   300.77504266015558   239.55365567666664   174.59911788567931   122.32647970281445    89.618446943701059   66.300527107027804    47.092279502669307    33.995057689436969     22.505514674417746    14.321775693054688      9.1866326947428831     5.5126279208711706      3.1819938711964455      1.8834657094922853      1.0378973053476952     0.57187715392245908     0.32929978791991693     0.15598435090743715     0.076704842429737297    0.037435135402975397    
53  1   52      20240213T035834.524575397Z 20240213T035927.000000000Z 1707796767.000000000 330104.4 6052687.5 20.8   20240213T035928.000000000Z 330102.6 6052682.3 21.1       330102.8 6052682.8 20.3      330106.0 6052692.2 21.3      1.1 X 0.00026514787334842822  -67.888449197952525  2.8427288895201016e-05 2.2935889338319445e-05 -1.5304471844333418    23  1256.7602735863661  1217.7405120272592   866.36499970360251   563.90168444664278   397.80900810018511   253.19398997936489   157.46331690355103    104.14615424176023   70.541667708466463    45.030941229840643    28.44077934007775      17.2869521831593      10.060414539604684      5.9832877358274983     3.0149099481539907      1.83961799633623        0.90591463048113108     0.54685235485208228    0.26095036173274422     0.14383905719337198     0.065202011714370595    0.013291557116628109    0.031582663329288177    
53  1   52      20240213T035834.524575397Z 20240213T035927.000000000Z 1707796767.000000000 330104.4 6052687.5 20.8   20240213T035928.000000000Z 330102.6 6052682.3 21.1       330102.8 6052682.8 20.3      330106.0 6052692.2 21.3      1.2 Y -0.0001483247605183966  -321.43774300415373  2.4637274624252326e-05 6.300722513711536e-06  1.6091909748600639     23  -120.81070871995601 -132.31039093133165  -97.921530456846511  -58.084628233462709  -35.802271944163813  -21.573612873718336  -15.420052153709847   -9.967991303316392   -5.8934669985426291   -3.7099255762269361   -2.5655128304484363    -1.7359212488859754   -0.83346900656503475    -0.42676916594018494   -0.20450864155887857    0.0076333705881967426   -0.019958232766722921   0.082028111533461123   0.0054650770418313782   -0.0054925085694983028  0.0044687036472018642   0.029732932214218168    0.039521982027063821    
53  1   52      20240213T035834.524575397Z 20240213T035927.000000000Z 1707796767.000000000 330104.4 6052687.5 20.8   20240213T035928.000000000Z 330102.6 6052682.3 21.1       330102.8 6052682.8 20.3      330106.0 6052692.2 21.3      1.3 Z 0.0010782792937494309   -13127.782158380314  9.3041169042428908e-06 1.6188160655105391e-05 -1.5298652578885075    23  290.00545327089975  410.90709962191505   389.03457002989694   305.06566573496372   242.42125968662106   175.81678229828793   122.55027109524484    89.538927360339628   65.95686506957874     47.033303675151089    34.094616906451229     22.545051136239739    14.393087818382037      9.1534625307564674     5.5728128326677613      3.1856744786114448      1.9010237874595195      1.0176815904512229     0.57449505429564107     0.32568661412043998     0.16439045229762408     0.077049043204171233    0.038836884697842113    
54  1   53      20240213T035834.524575397Z 20240213T035928.000000000Z 1707796768.000000000 330104.0 6052686.4 20.7   20240213T035929.000000000Z 330102.2 6052681.1 21.0       330102.4 6052681.7 20.2      330105.6 6052691.1 21.3      1.1 X 0.00083364950381016655  -209.94000188768996  2.5806909311759804e-05 1.0670298981469795e-05 -1.623834179423473     23  1257.6084426686543  1230.9484483557933   885.18264919086687   580.56457474864658   411.55945010191601   263.60138753374645   164.45744488682521    109.43420575217368   73.88696269867539     46.723942800652807    29.423048915290121     20.101532552416938    10.167152179254728      6.3805650469707258     3.1981633095534554      2.2626063349997323      0.98114930053770566     0.55403060077675015    0.34269739538535093     0.24835435954752524     0.086219783312244669    -0.0053929682824622929  0.0098488579889582616   
54  1   53      20240213T035834.524575397Z 20240213T035928.000000000Z 1707796768.000000000 330104.0 6052686.4 20.7   20240213T035929.000000000Z 330102.2 6052681.1 21.0       330102.4 6052681.7 20.2      330105.6 6052691.1 21.3      1.2 Y -0.00031258947022147883 -711.89826268723834  2.9907584010356802e-05 2.0034078612147463e-06 1.3078637020397734     23  -153.59483982395415 -172.10236275369508  -122.53654873990365  -70.828587860864459  -42.200524092739734  -24.275611495677573  -16.294313291912875   -10.93755238040654   -6.4056121139500997   -4.3109440012755869   -1.9749478136187586    -1.5502756133008506   -0.79156993675555098    -0.54535602894122315   -0.097881262531876845   -0.036404364149706672   -0.033567556071928462   0.0081950750797769867  -0.01917609681964684    0.025071268798503243    0.019352979657330627    0.064956508313087025    0.031017422471837631    
54  1   53      20240213T035834.524575397Z 20240213T035928.000000000Z 1707796768.000000000 330104.0 6052686.4 20.7   20240213T035929.000000000Z 330102.2 6052681.1 21.0       330102.4 6052681.7 20.2      330105.6 6052691.1 21.3      1.3 Z 0.0015530161025757584   -13057.52189536852   9.7622465318589674e-06 6.5206309302838925e-06 -1.633492485617086     23  215.98095045291612  339.77275061612903   336.04324817238603   268.50732621798397   216.18375835938269   158.48226598756094   111.77461046956138    82.213432654103869   61.172992906977143    44.170176604779869    32.368337537401501     20.889923628503116    13.844566421184508      8.7861743601297952     5.4086369731108199      2.9720333871894087      1.8172461527934753      0.98542785754008566    0.55117509839083012     0.28352953776378403     0.16434607527237033     0.08378993237267357     0.046547083809556057    
55  1   54      20240213T035834.524575397Z 20240213T035929.000000000Z 1707796769.000000000 330103.6 6052685.3 20.7   20240213T035930.000000000Z 330101.9 6052680.1 20.9       330102.0 6052680.6 20.1      330105.3 6052690.0 21.3      1.1 X 0.0013975567350911896   1149.5276016928376   2.313452438366279e-05  2.6992752501649045e-05 1.5863087955405946     23  1245.2624032960357  1218.5219645213174   878.14754438677699   579.62725882784764   413.63334426931902   265.76782465849863   163.6561560214038     107.80305703246505   72.37820687486402     45.622599381407227    29.27049657578354      19.823488533717615    10.120443851238473      5.8104569702722655     3.1911041536243738      2.1711613577997055      0.93952745787541492     0.5533223322035794     0.26233620904171917     0.22201970797576781     0.075625979478684824    -0.014260733246022762   0.014831235976948961    
55  1   54      20240213T035834.524575397Z 20240213T035929.000000000Z 1707796769.000000000 330103.6 6052685.3 20.7   20240213T035930.000000000Z 330101.9 6052680.1 20.9       330102.0 6052680.6 20.1      330105.3 6052690.0 21.3      1.2 Y -0.00019893058793209629 -2.2226615341782958  2.3938819990788256e-05 5.7026923967113836e-06 -1.4914182886031604    23  -101.70931712618953 -98.939144609230297  -73.619463326421737  -45.230910506524864  -29.681665508236403  -18.900803637343543  -11.871344877518645   -8.3197726650103174  -5.1909780503828271   -3.9642193102718015   -1.9501473299307859    -1.258418984305206    -0.85149982164131977    -0.73961046642594053   -0.09886228542794219    -0.14188788564284763    -0.085644906750603003   -0.062592062550069508  -0.029062606876047892   0.011901314005124373    -0.0072809250463103945  0.039604190386903333    -0.0026711524824927467  
55  1   54      20240213T035834.524575397Z 20240213T035929.000000000Z 1707796769.000000000 330103.6 6052685.3 20.7   20240213T035930.000000000Z 330101.9 6052680.1 20.9       330102.0 6052680.6 20.1      330105.3 6052690.0 21.3      1.3 Z 0.002016850764321725    -12964.829492884741  8.0709854963183643e-06 2.1668392854940036e-05 1.6038851372007439     23  247.65378566713099  366.76082692568394   356.13426065901348   283.73901476741827   227.52045006555758   165.4569216893764    116.24796973112775    85.080481256685687   63.365434769133259    45.414736473303606    33.05712817434074      21.350732565203984    14.158403234831701      8.9877200181931851     5.4300076419208851      3.0530919007522512      1.8171451243442123      1.0071248307574221     0.58412788787291647     0.27154630799463225     0.14878570267869654     0.088602804290935352    0.043335883521147187    
56  1   55      20240213T035834.524575397Z 20240213T035930.000000000Z 1707796770.000000000 330103.3 6052684.3 20.6   20240213T035931.000000000Z 330101.6 6052679.0 20.7       330101.7 6052679.5 20.0      330104.9 6052689.0 21.3      1.1 X 0.00074179983877701889  2388.8560003678076   3.0204279795331605e-05 9.5847420185131449e-06 1.3833013926537052     23  1275.7976967702066  1244.6596364935465   896.15573973884489   591.85363450593502   422.42444789971375   270.95503001227422   166.66369895554652    108.91293966697775   74.04648335503866     47.385919142153561    30.415683615665277     18.627373312386293    10.331070969711472      6.1149144474948987     3.2821304918739806      2.2052050977091406      1.0746070954903602      0.49614111695619989    0.21325540901211229     0.11658313599789377     0.04528170642923493     -0.01910392927514315    0.0097497127619470807   
56  1   55      20240213T035834.524575397Z 20240213T035930.000000000Z 1707796770.000000000 330103.3 6052684.3 20.6   20240213T035931.000000000Z 330101.6 6052679.0 20.7       330101.7 6052679.5 20.0      330104.9 6052689.0 21.3      1.2 Y -0.00028884739074357997 179.45687273411309   1.7402721309092635e-05 2.9737656235283751e-06 -1.6080759546874712    23  -117.07309254723819 -106.49962525198649  -76.582822224423637  -46.616067831752453  -31.483773461757284  -20.148943437868851  -12.577877822151057   -8.4574754313217539  -5.0225473431351224   -3.8059544947657651   -2.7983451063281706    -1.4884481307934065   -0.81624927026489102    -0.57045250713301521   -0.19100959994013489    -0.15544646262865469    -0.059010346105165312   -0.026413576975430529  -0.012880847459184129   -0.0091796088776786543  0.0062742249837538606   0.023117405215918506    0.016561252136676443    
56  1   55      20240213T035834.524575397Z 20240213T035930.000000000Z 1707796770.000000000 330103.3 6052684.3 20.6   20240213T035931.000000000Z 330101.6 6052679.0 20.7       330101.7 6052679.5 20.0      330104.9 6052689.0 21.3      1.3 Z 0.001489611463310234    -13172.937427053565  1.0292477398988089e-05 6.4394759538944128e-06 1.4006327016543123     23  277.79415753364657  397.0367413337641    382.8369453969155    304.58618384960852   242.73066086715036   175.45271832694525   122.06133088666635    89.219394778044716   65.834934626846163    46.662426129381174    33.824439685076939     22.341712577423053    14.461336031061069      9.101321456595203      5.4488043435136078      3.1422309456090054      1.8488403206416681      1.0579640015671465     0.59286833539034722     0.29872636705672084     0.14535663921186975     0.087336062484594107    0.040980139061449962    
57  1   56      20240213T035834.524575397Z 20240213T035931.000000000Z 1707796771.000000000 330102.9 6052683.3 20.5   20240213T035932.000000000Z 330101.2 6052678.1 20.5       330101.4 6052678.6 19.8      330104.5 6052688.0 21.2      1.1 X 0.0013481851908921541   3544.3597247949815   3.6420651652492432e-05 2.8786291053050119e-05 -1.5907908031337497    23  1331.1122634897708  1292.3013108917846   927.43522230372014   610.71558576507823   435.2035126246642    278.36404304530413   170.23396244681933    110.8279476283118    74.307355322579866    47.607319114023028    30.559522256297363     19.226542623606875    10.409062402437538      6.0190591151037038     3.3106920690956838      2.2749112373756564      1.0943611578989403      0.4976174045728789     0.23642386214117792     0.071280094660430032    0.054694660708456709    -0.0086412912823678259  -0.01465376704932865    
57  1   56      20240213T035834.524575397Z 20240213T035931.000000000Z 1707796771.000000000 330102.9 6052683.3 20.5   20240213T035932.000000000Z 330101.2 6052678.1 20.5       330101.4 6052678.6 19.8      330104.5 6052688.0 21.2      1.2 Y -0.00025852452482412263 -41.80243715257452   2.3154792455957987e-05 3.8572803246414594e-06 1.281975476341811      23  -138.03631931333695 -136.24151855411458  -95.17736343034305   -55.263502496486723  -35.425585284717449  -21.940621120690203  -14.170685958198961   -9.2689463858106365  -5.4936013623986986   -3.9168500408905369   -2.5502096707430959    -1.375130525604161    -0.84703225837015073    -0.72085127152353834   -0.31094232184908271    -0.14750134955181229    -0.091843596991055404   -0.032832422390454981  -0.021562270815082531   -0.02147376174188631    -0.0075398078369539956  -0.0018362168030537404  0.010858006959243998    
